BRANCH,BRANCH CODE,INV.NO,DATE,CUSTOMER NAME,CUSTOMER ID,ITEM NAME,ITEM CODE,Quantity,Free Qty,Unit,Price,Amount (CDF),Amount(USD),Sales Type
LIBERTE,KSL25INS,KSL25INS000753,03/01/2025,SANTE POR TOUS,CASH CLIENT,BANDE CAMBRIC 5CM 10PCS (UNIQUE),FG00413,1,0.0,PIECES,0.32,924.8,0.32,Cash Sales
LIBERTE,KSL25INS,KSL25INS000753,03/01/2025,SANTE POR TOUS,CASH CLIENT,BANDE CAMBRIC 10CM 10PCS (UNIQUE),FG00411,1,0.0,PIECES,0.72,2080.8,0.72,Cash Sales
LIBERTE,KSL25INS,KSL25INS000753,03/01/2025,SANTE POR TOUS,CASH CLIENT,BANDE ELASTIC CREPE 10CM X 4.5M 1 PCS,FG00415,4,0.0,PIECES,0.28,3236.8,1.12,Cash Sales
LIBERTE,KSL25INS,KSL25INS000753,03/01/2025,SANTE POR TOUS,CASH CLIENT,BANDE ELASTIC CREPE 5CM X 4.5M 1PCS,FG00417,2,0.0,PIECES,0.13,751.4,0.26,Cash Sales
LIBERTE,KSL25INS,KSL25INS000753,03/01/2025,SANTE POR TOUS,CASH CLIENT,MULTIVIT SP 100ML(PHATKIN),FG02096,3,0.0,PIECES,0.25,2145.82,0.74,Cash Sales
LIBERTE,KSL25INS,KSL25INS000753,03/01/2025,SANTE POR TOUS,CASH CLIENT,ACTM 80 MG/480 MG ADULT B/ 6 CES,FG03607,2,0.0,PIECES,0.65,3757.0,1.3,Cash Sales
LIBERTE,KSL25INS,KSL25INS000753,03/01/2025,SANTE POR TOUS,CASH CLIENT,TEINTURE DE BELLADON,FG03195,5,0.0,PIECES,0.19,2702.15,0.94,Cash Sales
LIBERTE,KSL25INS,KSL25INS000753,03/01/2025,SANTE POR TOUS,CASH CLIENT,UNO-CID (SOULAG. RAPIDE DE L'ACIDITÉ ET GAS) B/10 SACHETS,FG07064,1,0.0,PIECES,0.75,2167.5,0.75,Cash Sales
LIBERTE,KSL25INS,KSL25INS000754,03/01/2025,AD PHARMA,CASH CLIENT,IBUMOL (IBU+PARA) SP 60ML,FG01618,5,0.0,PIECES,0.47,6855.08,2.37,Cash Sales
LIBERTE,KSL25INS,KSL25INS000754,03/01/2025,AD PHARMA,CASH CLIENT,PARACETAMOL SP 100ML (PHATKIN),FG02443,20,0.0,PIECES,0.25,14305.5,4.95,Cash Sales
LIBERTE,KSL25INS,KSL25INS000754,03/01/2025,AD PHARMA,CASH CLIENT,LUTHER (ARTE.+LUME.) SUSPENSION FL/ 60ML,FG01858,5,1.0,PIECES,2.5,36125.0,12.5,Cash Sales
LIBERTE,KSL25INS,KSL25INS000754,03/01/2025,AD PHARMA,CASH CLIENT,EPICRANIAN 23G BLUE PCS/10 PCS,FG01245,10,0.0,PIECES,0.3,8670.0,3.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000754,03/01/2025,AD PHARMA,CASH CLIENT,LUTHER FORTE (ARTEME.+LUMEFA.) B/12 CES SIMPLE,FG01864,1,0.0,PIECES,3.0,8670.0,3.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000754,03/01/2025,AD PHARMA,CASH CLIENT,LUTHER DP DISPERSIBLE B/ 6 CES,FG01863,1,0.0,PIECES,3.3,9537.0,3.3,Cash Sales
LIBERTE,KSL25INS,KSL25INS000754,03/01/2025,AD PHARMA,CASH CLIENT,LINCONIC (LINCOMYCINE) SIROP 60ML,FG04048,5,0.0,PIECES,0.45,6502.5,2.25,Cash Sales
LIBERTE,KSL25INS,KSL25INS000754,03/01/2025,AD PHARMA,CASH CLIENT,CLAMOXYL 500MG 12 GELULES,FG00746,2,0.0,PIECES,1.45,8392.56,2.9,Cash Sales
LIBERTE,KSL25INS,KSL25INS000754,03/01/2025,AD PHARMA,CASH CLIENT,GODISA POMMADE 50GR,FG01499,3,0.0,PIECES,0.77,6675.9,2.31,Cash Sales
LIBERTE,KSL25INS,KSL25INS000754,03/01/2025,AD PHARMA,CASH CLIENT,FLUX 250MG (FLUCLOXACILLINE) SUSP. ORALE 100ML,FG01397,1,0.0,PIECES,3.0,8670.0,3.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000754,03/01/2025,AD PHARMA,CASH CLIENT,ACIDE FOLIC 10X10CES,FG04312,5,0.0,PIECES,0.17,2456.5,0.85,Cash Sales
LIBERTE,KSL25INS,KSL25INS000754,03/01/2025,AD PHARMA,CASH CLIENT,CIPROFLOXACINE 500MG PLS/10CES***,FG03649,10,0.0,PIECES,0.2,5782.89,2.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000754,03/01/2025,AD PHARMA,CASH CLIENT,EAU DISTILLEE B/50 PCS,FG04632,1,0.0,PIECES,1.4,4046.0,1.4,Cash Sales
LIBERTE,KSL25INS,KSL25INS000755,03/01/2025,MONTANA,CASH CLIENT,3 PLUS FORTE (VIT.B1+B6+B12) INJ. B/10AMP,FG03602,10,0.0,PIECES,0.72,20808.0,7.2,Cash Sales
LIBERTE,KSL25INS,KSL25INS000755,03/01/2025,MONTANA,CASH CLIENT,ACTM 80 MG/480 MG ADULT B/ 6 CES,FG03607,5,0.0,PIECES,0.65,9392.5,3.25,Cash Sales
LIBERTE,KSL25INS,KSL25INS000755,03/01/2025,MONTANA,CASH CLIENT,INFERONE 5ML INJ. B/10AMP,FG04043,1,0.0,PIECES,2.0,5780.0,2.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000755,03/01/2025,MONTANA,CASH CLIENT,ACTM 20 MG/120 MG DISP. B/12 CES,FG04567,5,0.0,PIECES,0.4,5780.0,2.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000755,03/01/2025,MONTANA,CASH CLIENT,VAGIKLIN (CLINDA.+CLOTRI.) B/ 3 OVULES,FG03428,5,0.0,PIECES,1.75,25287.5,8.75,Cash Sales
LIBERTE,KSL25INS,KSL25INS000755,03/01/2025,MONTANA,CASH CLIENT,SPASFON 80MG 30CES ( FR),FG04993,2,0.0,PIECES,2.72,15741.83,5.45,Cash Sales
LIBERTE,KSL25INS,KSL25INS000755,03/01/2025,MONTANA,CASH CLIENT,OFLOQUE 200MG (OFLOXACINE) B/10 CES,FG02256,5,0.0,PIECES,1.2,17340.0,6.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000755,03/01/2025,MONTANA,CASH CLIENT,UNICLAV NORRISSON 281.25MG (AMOXICLAV) SUSP.60ML,FG03405,3,0.0,PIECES,3.0,26010.0,9.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000756,03/01/2025,,CASH CLIENT,LUTHER DP (ARTE.+LUME.) B/6 CES SIMPLE,FG01862,2,0.0,PIECES,3.3,19074.0,6.6,Cash Sales
LIBERTE,KSL25INS,KSL25INS000756,03/01/2025,,CASH CLIENT,TRIXON-1G (CEFTRIAXONE) INJ. B/1 VIAL+EAU DIST.,FG03350,4,0.0,PIECES,1.25,14450.0,5.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000756,03/01/2025,,CASH CLIENT,LUTHER JUNIOR DISPERSIBLE B/6 CES,FG01867,1,0.0,PIECES,2.0,5780.0,2.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000756,03/01/2025,,CASH CLIENT,SECOURS (PAIN RELIEF) B/10CES,FG04082,10,0.0,PIECES,0.1,2890.0,1.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000756,03/01/2025,,CASH CLIENT,PERFAC 1G (PARACETAMOL) PERFUSION I.V.FL/100ML,FG02489,2,0.0,PIECES,1.25,7225.0,2.5,Cash Sales
LIBERTE,KSL25INS,KSL25INS000756,03/01/2025,,CASH CLIENT,PERFAC (PARACETAMOL) 120MG/5ML SIROP 100ML,FG04069,4,0.0,PIECES,0.27,3121.2,1.08,Cash Sales
LIBERTE,KSL25INS,KSL25INS000756,03/01/2025,,CASH CLIENT,HIFER (FER+ACIDE FOLIQUE) SIRUP FL/150ML,FG01588,1,0.0,PIECES,1.5,4335.0,1.5,Cash Sales
LIBERTE,KSL25INS,KSL25INS000756,03/01/2025,,CASH CLIENT,LUTHER DP DISPERSIBLE B/ 6 CES,FG01863,1,0.0,PIECES,3.3,9537.0,3.3,Cash Sales
LIBERTE,KSL25INS,KSL25INS000756,03/01/2025,,CASH CLIENT,BANAFEN 100MG (IBUPROFEN) SUSPENSION FL/100ML,FG00409,3,0.0,PIECES,0.5,4335.0,1.5,Cash Sales
LIBERTE,KSL25INS,KSL25INS000757,03/01/2025,ANSELME,CASH CLIENT,DOZEM-200 (TRAMADOL) B/10CAPS***,FG07135,31,0.0,PIECES,1.3,116467.0,40.3,Cash Sales
LIBERTE,KSL25INS,KSL25INS000758,03/01/2025,LA CHARITE,CASH CLIENT,3 PLUS FORTE (VIT.B1+B6+B12) INJ. B/10AMP,FG03602,7,0.0,PIECES,0.72,14565.6,5.04,Cash Sales
LIBERTE,KSL25INS,KSL25INS000758,03/01/2025,LA CHARITE,CASH CLIENT,ARH-60MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG04577,2,2.0,PIECES,1.5,8670.0,3.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000758,03/01/2025,LA CHARITE,CASH CLIENT,COMPRESSES STERILS 40X40CM B/10PCS (UNIQUE),FG00856,5,0.0,PIECES,0.62,8959.0,3.1,Cash Sales
LIBERTE,KSL25INS,KSL25INS000758,03/01/2025,LA CHARITE,CASH CLIENT,PERFAC 750MG (PARACETAMOL) I.M/I.V INJ. B/5AMP,FG04070,10,0.0,PIECES,0.46,13294.0,4.6,Cash Sales
LIBERTE,KSL25INS,KSL25INS000759,03/01/2025,MARIE CLAIRE,CASH CLIENT,NOCIGEL (ANTIACIDE) ORAL SUSP. 1X15ML SACHETS,FG07045,10,0.0,PIECES,0.18,5202.0,1.8,Cash Sales
LIBERTE,KSL25INS,KSL25INS000759,03/01/2025,MARIE CLAIRE,CASH CLIENT,ARTEMETHER 80MG/ML INJ B/6AMP,FG03621,3,0.0,PIECES,0.33,2861.1,0.99,Cash Sales
LIBERTE,KSL25INS,KSL25INS000759,03/01/2025,MARIE CLAIRE,CASH CLIENT,PERFAC 1G (PARACETAMOL) PERFUSION I.V.FL/100ML,FG02489,1,0.0,PIECES,1.25,3612.5,1.25,Cash Sales
LIBERTE,KSL25INS,KSL25INS000759,03/01/2025,MARIE CLAIRE,CASH CLIENT,OFLOQUE 200MG (OFLOXACINE) B/10 CES,FG02256,3,0.0,PIECES,1.2,10404.0,3.6,Cash Sales
LIBERTE,KSL25INS,KSL25INS000759,03/01/2025,MARIE CLAIRE,CASH CLIENT,PHENOBARBITAL 10AMP,FG02515,1,0.0,PIECES,2.5,7225.0,2.5,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,SERINGUE 10CC..1PCS (UNIQUE),FG02899,100,0.0,PIECES,0.05,13294.0,4.6,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,LUTHER DP (ARTE.+LUME.) B/6 CES SIMPLE,FG01862,1,0.0,PIECES,3.3,9537.0,3.3,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,CALCIUM GLUCONATE 10ML INJ. 10AMP,FG03628,1,0.0,PIECES,0.47,1358.3,0.47,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,AMINOPHILLINE 250MG/10ML B/10AMP,FG04316,1,0.0,PIECES,0.35,1011.5,0.35,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,ESTRADIOL 5MG/ML INJ. B/10AMP,FG04845,3,0.0,PIECES,0.81,7022.7,2.43,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,BONAPETI **VITEX** CES B/30 CES,FG00503,2,0.0,PIECES,1.02,5875.37,2.03,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,ALCOOL IODE 60ML,FG00094,3,0.0,PIECES,0.25,2146.69,0.74,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,ALCOOL DENATURE 60ML,FG00089,6,0.0,PIECES,0.2,3476.67,1.2,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,AMOXYCILLINE 250MG SIROP ([PHATKIN),FG00177,6,0.0,PIECES,0.25,4293.38,1.49,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,ERYTROMYCINE 250MG SP 60ML,FG01272,10,0.0,PIECES,0.42,12016.62,4.16,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,EAU DIGESTIVE 100ML SP (PHATKIN),FG01181,6,0.0,PIECES,0.2,3433.32,1.19,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,BAUME DE NERFS***** 80GR *****P.F,FG00434,5,0.0,PIECES,0.77,11112.05,3.85,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,QUININE SP 100ML (PK),FG02690,4,0.0,PIECES,0.85,9784.38,3.39,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,QUININE SOLUTION PEDIATRIQUE 15ML (P.K.),FG02689,4,0.0,PIECES,0.94,10825.94,3.75,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,ESOQUE 40MG (ESOMEPRAZOLE) INJ. B/1 VIAL+NACL,FG01283,5,0.0,PIECES,1.75,25287.5,8.75,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,DOLIPRANE 1GR 8CES EFF (FR),FG01127,4,0.0,PIECES,1.34,15499.65,5.36,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,CLAMOXYL 500MG 12 GELULES,FG00746,4,0.0,PIECES,1.45,16785.12,5.81,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,AMOXYCILLINE 500MG B/10X10CAPS,FG03614,2,0.0,PIECES,2.6,15028.0,5.2,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,HYDROCORTISINE 100MG INJ. 1 VIAL,FG04039,30,0.0,PIECES,0.18,15606.0,5.4,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,VENTOLIQUE (SALBUTAMOL) SIROP 100ML,FG04104,2,0.0,PIECES,0.4,2312.0,0.8,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,ATROPINE 0.5MG/ML INJ. B/10 AMP,FG03622,2,0.0,PIECES,0.4,2312.0,0.8,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,TEST DE GROSSESSE 1 PCS,FG03248,100,0.0,PIECES,0.04,12138.0,4.2,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,LUTHER DP DISPERSIBLE B/ 6 CES,FG01863,2,0.0,PIECES,3.3,19074.0,6.6,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,LUTHER JUNIOR DISPERSIBLE B/6 CES,FG01867,2,0.0,PIECES,2.0,11560.0,4.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,INFERONE 5ML INJ. B/10AMP,FG04043,2,0.0,PIECES,2.0,11560.0,4.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,OFLOQUE-OZ (OFLOXACINE+ORNIDA.) B/10 CES,FG02257,2,0.0,PIECES,2.5,14450.0,5.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,OFLOQUE 200MG (OFLOXACINE) B/10 CES,FG02256,2,0.0,PIECES,1.2,6936.0,2.4,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,QUININE 500MG/2ML INJ. B/10AMP (UNIQUE),FG04786,2,0.0,PIECES,1.7,9826.0,3.4,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,DICLOFENAC 50MG B/10X10CES,FG03870,10,0.0,PIECES,0.15,4335.0,1.5,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,OXYTOCINE 10UI/1ML INJ. B/10AMP,FG04769,5,0.0,PIECES,0.6,8670.0,3.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,PARA PLUS C SP 100ML,FG02430,4,0.0,PIECES,0.45,5149.98,1.78,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,CHLORAPHENERAMINE 4MG B/10X10CES,FG03645,10,0.0,PIECES,0.13,3849.48,1.33,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,EPICRANIAN 23G BLUE PCS/10 PCS,FG01245,10,0.0,PIECES,0.3,8670.0,3.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,EPICRANIAN 21G VERT B/10PCS,FG01244,10,0.0,PIECES,0.33,9537.0,3.3,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,IBUNIQUE FORTE (PARA+IBU+CAF) B/10X10 CAPS,FG06906,2,0.0,PIECES,1.45,8381.0,2.9,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,IBUNIQUE (PARA+IBU+CAF) B/10X10 CAPS,FG04040,2,0.0,PIECES,0.95,5491.0,1.9,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,SERINGUE 5CC B/1PCS (UNIQUE),FG02905,100,0.0,PIECES,0.03,8670.0,3.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,3 PLUS FORTE (VIT.B1+B6+B12) INJ. B/10AMP,FG03602,10,0.0,PIECES,0.72,20808.0,7.2,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,BANDE ELASTIC CREPE 5CM X 4.5M 1PCS,FG00417,12,0.0,PIECES,0.13,4508.4,1.56,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,MEBENDAZOLE 100MG CES 25 PL,FG01947,2,0.0,PIECES,0.8,4609.55,1.6,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,CYPROPLEX (CYPROHEPTADINE) SIROP 200ML,FG04282,4,0.0,PIECES,0.7,8092.0,2.8,Cash Sales
LIBERTE,KSL25INS,KSL25INS000760,03/01/2025,PHCIE,CASH CLIENT,CYPROVITAL (CYPROHEPTADINE+VITAMINES) SIROP 100ML,FG00918,2,0.0,PIECES,1.0,5780.0,2.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000761,03/01/2025,DJESSI,CASH CLIENT,PENICILLINE V.K. 250MG B/10 X 10CES,FG04773,1,0.0,PIECES,1.7,4913.0,1.7,Cash Sales
LIBERTE,KSL25INS,KSL25INS000761,03/01/2025,DJESSI,CASH CLIENT,CYPOMEX B/10X10CES,FG00914,1,0.0,PIECES,0.68,1965.2,0.68,Cash Sales
LIBERTE,KSL25INS,KSL25INS000761,03/01/2025,DJESSI,CASH CLIENT,FLUCIREQ AD 5% (CARBOCYSTEINE) SIROP 100ML,FG07192,1,0.0,PIECES,0.8,2312.0,0.8,Cash Sales
LIBERTE,KSL25INS,KSL25INS000761,03/01/2025,DJESSI,CASH CLIENT,VITAMINE B1 100MG B/10X10CES,FG04804,1,0.0,PIECES,0.74,2124.44,0.74,Cash Sales
LIBERTE,KSL25INS,KSL25INS000761,03/01/2025,DJESSI,CASH CLIENT,PROMETHAZINE 25MG B/10X10CES,FG04073,2,0.0,PIECES,0.34,1944.97,0.67,Cash Sales
LIBERTE,KSL25INS,KSL25INS000761,03/01/2025,DJESSI,CASH CLIENT,NISTA (NYSTATINE) B/2 X8 CES,FG04057,1,0.0,PIECES,1.3,3757.0,1.3,Cash Sales
LIBERTE,KSL25INS,KSL25INS000761,03/01/2025,DJESSI,CASH CLIENT,UNITRIM-FORTE (COTRIMOXAZOLE) 960MG B\10CES,FG04103,1,0.0,PIECES,0.28,809.2,0.28,Cash Sales
LIBERTE,KSL25INS,KSL25INS000761,03/01/2025,DJESSI,CASH CLIENT,LINCONIC 500MG (LINCOMYCIN) B/10 CAP,FG04046,5,0.0,PIECES,0.4,5780.0,2.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000761,03/01/2025,DJESSI,CASH CLIENT,CLOXACILINE 500MG PLS/10 CAPS***,FG03653,5,0.0,PIECES,0.38,5491.0,1.9,Cash Sales
LIBERTE,KSL25INS,KSL25INS000762,03/01/2025,BEN PHARMA,CASH CLIENT,PERFAC 1G (PARACETAMOL) PERFUSION I.V.FL/100ML,FG02489,5,0.0,PIECES,1.25,18062.5,6.25,Cash Sales
LIBERTE,KSL25INS,KSL25INS000763,03/01/2025,PHARMA,CASH CLIENT,CEFINIQUE 200MG (CEFIXIME) DISP. B/ 10 CES,FG00619,2,0.0,PIECES,2.5,14450.0,5.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000763,03/01/2025,PHARMA,CASH CLIENT,CEFINIQUE 400MG (CEFIXIME) DISP. B/10 CES,FG00620,1,0.0,PIECES,3.0,8670.0,3.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,LUTHER DP DISPERSIBLE B/ 6 CES,FG01863,2,0.0,PIECES,3.3,19074.0,6.6,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,LUTHER FORTE DISPERSIBLE B/ 12 CES,FG01865,2,0.0,PIECES,3.0,17340.0,6.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,LUTHER JUNIOR DISPERSIBLE B/6 CES,FG01867,2,0.0,PIECES,2.0,11560.0,4.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,LUTHER (ARTE.+LUME.) SUSPENSION FL/ 60ML,FG01858,2,0.0,PIECES,2.5,14450.0,5.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,LUTHER FORTE (ARTEME.+LUMEFA.) B/12 CES SIMPLE,FG01864,2,0.0,PIECES,3.0,17340.0,6.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,VENTOLIQUE (SALBUTAMOL) 100MCG SPRAY 200 DOSES,FG04492,2,0.0,PIECES,1.15,6647.0,2.3,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,TRIOKIT (AZITHRO.+FLUCO.+SECNI.) KIT DE 4 CES,FG03338,1,0.0,PIECES,3.0,8670.0,3.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,OFLOQUE-OZ (OFLOXACINE+ORNIDA.) SUSPENSION 60ML,FG02258,2,0.0,PIECES,2.0,11560.0,4.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,PA (PARACETAMOL) IV/IM INJ. B/5 AMP,FG02367,5,0.0,PIECES,1.0,14450.0,5.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,BAUME DE NERFS***** 80GR *****P.F,FG00434,3,0.0,PIECES,0.77,6667.23,2.31,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,PEDIFEN IBUPROFEN SP 100ML (FR),FG02473,1,0.0,PIECES,2.61,7531.34,2.61,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,CLOTRISAN (CLOTRIMAZOLE) POUDRE 50G,FG04615,10,0.0,PIECES,0.75,21675.0,7.5,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,TROUSSE DE PERIFUSION PCS (NORMALE),FG03357,25,0.0,PIECES,0.12,8670.0,3.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,TRIXON-S-750MG (CEFTRI.+SULBAC.) INJ.B/1 VIAL,FG03353,5,0.0,PIECES,1.3,18785.0,6.5,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,EPICRANIAN 23G BLUE PCS/10 PCS,FG01245,10,0.0,PIECES,0.3,8670.0,3.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,PREDNISOLONE 5MG B/10X10CES,FG04783,5,0.0,PIECES,0.39,5623.94,1.95,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,3 PLUS FORTE (VIT.B1+B6+B12) INJ. B/10AMP,FG03602,10,0.0,PIECES,0.72,20808.0,7.2,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,AMIQUE-500MG (AMIKACIN) INJ B/1 VIAL,FG03611,3,0.0,PIECES,0.3,2601.0,0.9,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,DICLIQUE (DICLO.+PARA.) B/10X10CES,FG03868,3,0.0,PIECES,0.4,3468.0,1.2,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,PEDIFEN B/30 (FR),FG02472,2,0.0,PIECES,2.4,13900.9,4.81,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,TRIXON-1G (CEFTRIAXONE) INJ. B/1 VIAL+EAU DIST.,FG03350,10,1.0,PIECES,1.25,36125.0,12.5,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,START-30MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG03090,5,1.0,PIECES,1.25,18062.5,6.25,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,START-60MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG03091,5,1.0,PIECES,2.0,28900.0,10.0,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,START-90MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG03092,5,1.0,PIECES,2.5,36125.0,12.5,Cash Sales
LIBERTE,KSL25INS,KSL25INS000764,03/01/2025,PHARMA,CASH CLIENT,TERPINE CODEINE PLS DE 10CES,FG03244,10,0.0,PIECES,0.4,11560.0,4.0,Cash Sales
